mechanism,base_rate,group_gap,seed,aggregation,statistic,statistic_max,statistic_mean,statistic_weighted,eo_gap,tpr_gap,fpr_gap,dp_gap,eo_base,dp_base,eo_gap_delta,dp_gap_delta
mar,0.15,0.1,1,max,0.09491276037083347,0.09491276037083347,0.07274669917154893,0.08644447968957444,0.17803307093588422,0.17803307093588422,0.08492620729879584,0.1999155023227599,0.1721042171809435,0.19946423878485375,0.005928853754940733,0.0004512635379061436
mar,0.15,0.1,2,max,0.08390732518044026,0.08390732518044026,0.05619867200345392,0.06468139373627879,0.07728419090380159,0.06980255516840883,0.07728419090380159,0.1806013460469576,0.07817715110630566,0.181358445082837,-0.0008929602025040673,-0.0007570990358793939
mar,0.15,0.1,3,max,0.09452953884565644,0.09452953884565644,0.06012337951967024,0.07352490086138151,0.12152465371499666,0.12152465371499666,0.07716265441148015,0.18392325560741174,0.13109539360414102,0.1850451757683258,-0.009570739889144364,-0.0011219201609140583
mar,0.15,0.1,4,max,0.09280878958421895,0.09280878958421895,0.052972102430180176,0.07379744383566211,0.12700244443181175,0.12700244443181175,0.08026403107863286,0.18778279691798355,0.12709908475925186,0.18741481409206653,-9.664032744011175e-05,0.00036798282591701814
mar,0.15,0.1,5,max,0.07476913004445891,0.07476913004445891,0.04312245056996579,0.05605086799959175,0.10493061454355468,0.10493061454355468,0.08583869702997189,0.18817949360638303,0.1061150083041017,0.18730633576277578,-0.00118439376054702,0.0008731578436072529
mar,0.15,0.1,6,max,0.09926335296185781,0.09926335296185781,0.07618874350421911,0.08489870708087337,0.1746553703255157,0.1746553703255157,0.08694135652685991,0.1956274594807048,0.16925555777878404,0.1972671338265643,0.005399812546731664,-0.0016396743458594876
mar,0.15,0.1,7,max,0.09778983257788475,0.09778983257788475,0.058389445818601414,0.07124179192680245,0.08742003060435122,0.08742003060435122,0.07442754975691511,0.18025582102006704,0.09042258849570017,0.1801533062124962,-0.003002557891348956,0.00010251480757084153
mar,0.15,0.1,8,max,0.0689786788631761,0.0689786788631761,0.04434487905886637,0.053634465063965533,0.15299703689806815,0.15299703689806815,0.0868926744978905,0.19563969085840544,0.14717429329743031,0.19489873801170515,0.005822743600637836,0.0007409528467002824
mar,0.15,0.1,9,max,0.09127059618873988,0.09127059618873988,0.06132833316705594,0.06956334992566496,0.1567611623204122,0.1567611623204122,0.08029991232769958,0.1898081303848207,0.14636970955630357,0.18658720082409025,0.010391452764108633,0.0032209295607304456
mar,0.15,0.2,0,max,0.18846690133441663,0.18846690133441663,0.11547323856450527,0.1527142807860429,0.1462758955443756,0.1462758955443756,0.07699562962632917,0.18349996035250776,0.13167881456859765,0.18283731925070051,0.014597080975777943,0.0006626411018072487
mar,0.15,0.2,1,max,0.1898124164321282,0.1898124164321282,0.14548842080070512,0.1728653306797837,0.1758312020460358,0.1758312020460358,0.08572198508852699,0.20081133577959173,0.1721042171809435,0.19946423878485375,0.00372698486509232,0.0013470969947379785
mar,0.15,0.2,2,max,0.1679663517068624,0.1679663517068624,0.11241830637471624,0.1294092861133332,0.07901996091019091,0.0680603948896632,0.07901996091019091,0.18113907467590484,0.07817715110630566,0.181358445082837,0.00084280980388525,-0.00021937040693215115
mar,0.15,0.2,3,max,0.18918797084794708,0.18918797084794708,0.12023032233029766,0.14705530218546398,0.1371630177613382,0.1371630177613382,0.07731929601549017,0.18619096284491632,0.13109539360414102,0.1850451757683258,0.006067624157197193,0.001145787076590521
mar,0.15,0.2,4,max,0.18556979674915178,0.18556979674915178,0.10594835055407173,0.14758925950587753,0.1254547780114832,0.1254547780114832,0.0801689268526782,0.1890938424768167,0.12709908475925186,0.18741481409206653,-0.0016443067477686646,0.0016790283847501752
mar,0.15,0.2,5,max,0.14957706919673958,0.14957706919673958,0.08628858441631267,0.11214481575977298,0.11390398203191254,0.11390398203191254,0.08494690412873424,0.18885274315755002,0.1061150083041017,0.18730633576277578,0.007788973727810844,0.0015464073947742407
mar,0.15,0.2,6,max,0.19864000088914574,0.19864000088914574,0.1523586838370873,0.16975488401919556,0.17067330475899622,0.17067330475899622,0.08560823086473528,0.19527674690581875,0.16925555777878404,0.1972671338265643,0.0014177469802121867,-0.001990386920745546
mar,0.15,0.2,7,max,0.1955927538108594,0.1955927538108594,0.11678521645424837,0.14246510721366684,0.08860157313141237,0.08860157313141237,0.07531963789570958,0.18210926600929694,0.09042258849570017,0.1801533062124962,-0.0018210153642878035,0.0019559597968007436
mar,0.15,0.2,8,max,0.13789400869228843,0.13789400869228843,0.08870004778483173,0.10723160657841603,0.15116234156785063,0.15116234156785063,0.08530486884530238,0.1947496267888397,0.14717429329743031,0.19489873801170515,0.003988048270420319,-0.00014911122286545564
mar,0.15,0.2,9,max,0.18254950624724675,0.18254950624724675,0.1226516734567066,0.1391259669757619,0.16118141733250124,0.16118141733250124,0.08211322715243616,0.19124463400626462,0.14636970955630357,0.18658720082409025,0.014811707776197669,0.004657433182174375
mar,0.15,0.3,0,max,0.28266640448333497,0.28266640448333497,0.17317864516763345,0.22902815136961296,0.14549848208388616,0.14549848208388616,0.07814068948327177,0.18449508307542906,0.13167881456859765,0.18283731925070051,0.013819667515288514,0.001657763824728542
mar,0.15,0.3,1,max,0.28471207249342295,0.28471207249342295,0.2182207931404073,0.25930745104414726,0.18421103619313334,0.18421103619313334,0.08693226343672644,0.2031369608302261,0.1721042171809435,0.19946423878485375,0.012106819012189851,0.003672722045372334
mar,0.15,0.3,2,max,0.25192776964372865,0.25192776964372865,0.1686090775988287,0.1940815539712383,0.07707396366830106,0.05481997677119632,0.07707396366830106,0.17802509942532346,0.07817715110630566,0.181358445082837,-0.0011031874380045964,-0.003333345657513531
mar,0.15,0.3,3,max,0.2837029893924783,0.2837029893924783,0.180327868852459,0.22055328255611878,0.146849000855299,0.146849000855299,0.07726772440129373,0.1876716372729172,0.13109539360414102,0.1850451757683258,0.015753607251157986,0.002626461504591393
mar,0.15,0.3,4,max,0.27837758972862564,0.27837758972862564,0.15893395584087153,0.2213824577118586,0.12879171167074066,0.12879171167074066,0.07902187413426348,0.18775061976901658,0.12709908475925186,0.18741481409206653,0.0016926269114888037,0.00033580567695004615
mar,0.15,0.3,5,max,0.22424064850083017,0.22424064850083017,0.12938763551128038,0.16815468397096828,0.12605419385489802,0.12605419385489802,0.08141222256807962,0.1883990084785156,0.1061150083041017,0.18730633576277578,0.019939185550796323,0.0010926727157398175
mar,0.15,0.3,6,max,0.2979699394885809,0.2979699394885809,0.22853796603552606,0.2546407904330377,0.15651163158061016,0.15651163158061016,0.087971506470185,0.19571543960158538,0.16925555777878404,0.1972671338265643,-0.012743926198173883,-0.0015516942249789167
mar,0.15,0.3,7,max,0.293395675043834,0.293395675043834,0.1751996882914475,0.21373266940590133,0.09543955640630375,0.09543955640630375,0.0724243032207989,0.1810897761381997,0.09042258849570017,0.1801533062124962,0.005016967910603576,0.0009364699257035092
mar,0.15,0.3,8,max,0.2069066147859922,0.2069066147859922,0.13303501945525292,0.16085468251917928,0.15299703689806815,0.15299703689806815,0.08450145625390194,0.19374232788728826,0.14717429329743031,0.19489873801170515,0.005822743600637836,-0.00115641012441689
mar,0.15,0.3,9,max,0.27378167641325535,0.27378167641325535,0.18391812865497076,0.2086550430719677,0.17423689047575203,0.17423689047575203,0.08036566655301738,0.19208232902276073,0.14636970955630357,0.18658720082409025,0.027867180919448453,0.005495128198670485
mar,0.3,0.0,0,max,5.562121020441513e-05,5.562121020441513e-05,2.6494440871929757e-05,2.8136481935821013e-05,0.14463810096836976,0.14463810096836976,0.08368255802465309,0.18659676681789422,0.14463810096836976,0.18659676681789422,0.0,0.0
mar,0.3,0.0,1,max,4.613609708642441e-05,4.613609708642441e-05,2.7013916931602905e-05,2.8495086398372937e-05,0.17068012975941366,0.17068012975941366,0.08591394209015862,0.1981439162660375,0.17068012975941366,0.1981439162660375,0.0,0.0
mar,0.3,0.0,2,max,4.855354875152318e-05,4.855354875152318e-05,2.825223864912907e-05,2.8010078666329857e-05,0.07757926937825559,0.06434378629500581,0.07757926937825559,0.17981215484592927,0.07757926937825559,0.17981215484592927,0.0,0.0
mar,0.3,0.0,3,max,2.9040602250451908e-05,2.9040602250451908e-05,1.6509197285588528e-05,1.850490517179104e-05,0.12900435424928075,0.12900435424928075,0.07877871530435615,0.18294491220652637,0.12900435424928075,0.18294491220652637,0.0,0.0
mar,0.3,0.0,4,max,3.638289925644855e-05,3.638289925644855e-05,1.2141285205286011e-05,1.566424654139845e-05,0.12113154453982145,0.12113154453982145,0.08077318761937731,0.18654882800675282,0.12113154453982145,0.18654882800675282,0.0,0.0
mar,0.3,0.0,5,max,4.269001860393584e-05,4.269001860393584e-05,2.8020996721497827e-05,2.863945029716589e-05,0.11629612379617216,0.11629612379617216,0.08309939284584639,0.18645768614378383,0.11629612379617216,0.18645768614378383,0.0,0.0
mar,0.3,0.0,6,max,5.3096187927120786e-05,5.3096187927120786e-05,2.2671757688591532e-05,2.0114674199247084e-05,0.18828522383815832,0.18828522383815832,0.0912932302029661,0.19929548359016674,0.18828522383815832,0.19929548359016674,0.0,0.0
mar,0.3,0.0,7,max,3.452053082156348e-05,3.452053082156348e-05,2.176068606485615e-05,2.1677780649738184e-05,0.08862133608885425,0.08862133608885425,0.07532490693060478,0.17776653219906347,0.08862133608885425,0.17776653219906347,0.0,0.0
mar,0.3,0.0,8,max,5.9867567752065753e-05,5.9867567752065753e-05,3.343117846496407e-05,3.1071724393248525e-05,0.15731615801003146,0.15731615801003146,0.08900892235423094,0.19542912848759394,0.15731615801003146,0.19542912848759394,0.0,0.0
mar,0.3,0.0,9,max,5.209265796465856e-05,5.209265796465856e-05,3.6066250380958896e-05,3.3284456666111964e-05,0.1574834351267388,0.1574834351267388,0.08449986199730489,0.1921142052354025,0.1574834351267388,0.1921142052354025,0.0,0.0
mar,0.3,0.05,0,max,0.04713983600593691,0.04713983600593691,0.028870448636819056,0.03819595650940584,0.1427285383255037,0.1427285383255037,0.084325231546504,0.1871499251097492,0.14463810096836976,0.18659676681789422,-0.0019095626428660695,0.0005531582918549827
mar,0.3,0.05,1,max,0.0475013821243262,0.0475013821243262,0.03639483983354456,0.04324286799522796,0.1837128131885165,0.1837128131885165,0.08457604397713814,0.19938823780476958,0.17068012975941366,0.1981439162660375,0.013032683429102854,0.0012443215387320794
mar,0.3,0.05,2,max,0.041993485618233684,0.041993485618233684,0.028110767741022214,0.03236119318904594,0.0762060786651064,0.06811846689895462,0.0762060786651064,0.17959278443899718,0.07757926937825559,0.17981215484592927,-0.0013731907131491888,-0.00021937040693209564
mar,0.3,0.05,3,max,0.047286549874516026,0.047286549874516026,0.030042580046840982,0.03674315427631255,0.13145361946971462,0.13145361946971462,0.0777357224519031,0.18308273488835208,0.12900435424928075,0.18294491220652637,0.0024492652204338716,0.00013782268182571666
mar,0.3,0.05,4,max,0.04635725629780707,0.04635725629780707,0.02649066790693445,0.03688803049375148,0.12217611278494678,0.12217611278494678,0.07975434708271033,0.1862291109042863,0.12113154453982145,0.18654882800675282,0.0010445682451253324,-0.0003197171024665324
mar,0.3,0.05,5,max,0.03739853128459186,0.03739853128459186,0.021567880294506313,0.028029104971512918,0.1218417556518937,0.1218417556518937,0.08268545913543383,0.18712113240510464,0.11629612379617216,0.18645768614378383,0.0055456318557215445,0.0006634462613208103
mar,0.3,0.05,6,max,0.04970155128306275,0.04970155128306275,0.038088625857435957,0.042444950060448454,0.18775472055772607,0.18775472055772607,0.09371118606015949,0.2015986202429415,0.18828522383815832,0.19929548359016674,-0.0005305032804322485,0.002303136652774762
mar,0.3,0.05,7,max,0.04887528330630758,0.04887528330630758,0.02917627537444597,0.03560178154273231,0.09322187025336115,0.09322187025336115,0.0744328187918103,0.1789564600413884,0.08862133608885425,0.17776653219906347,0.0046005341645068976,0.0011899278423249393
mar,0.3,0.05,8,max,0.03451047853095776,0.03451047853095776,0.022177572985641793,0.02681237263966464,0.1559146163141661,0.1559146163141661,0.08805623896267807,0.1943364711449366,0.15731615801003146,0.19542912848759394,-0.0014015416958653715,-0.0010926573426573438
mar,0.3,0.05,9,max,0.04569293712846678,0.04569293712846678,0.030669264238470016,0.03479138273760454,0.158000416040049,0.158000416040049,0.08281277904956733,0.19144423687458056,0.1574834351267388,0.1921142052354025,0.0005169809133102055,-0.0006699683608219487
mar,0.3,0.1,0,max,0.09428874695508885,0.09428874695508885,0.0577526475631988,0.0763693246865482,0.1484722518924138,0.1484722518924138,0.08164363147831377,0.1865972556895618,0.14463810096836976,0.18659676681789422,0.003834150924044044,4.888716675643945e-07
mar,0.3,0.1,1,max,0.09487911823310219,0.09487911823310219,0.0727415385241011,0.08643316058257769,0.1845141218542753,0.1845141218542753,0.08428969053789094,0.19850579158589862,0.17068012975941366,0.1981439162660375,0.013833992094861636,0.0003618753198611213
mar,0.3,0.1,2,max,0.08399754815976351,0.08399754815976351,0.056215914212034035,0.06470478837306257,0.0783796535626641,0.06713124274099891,0.0783796535626641,0.18123806249098795,0.07757926937825559,0.17981215484592927,0.0008003841844085174,0.0014259076450586772
mar,0.3,0.1,3,max,0.09454405914678168,0.09454405914678168,0.06010074959638771,0.07351096756970309,0.12876553700556492,0.12876553700556492,0.07768222407628597,0.18364308203439184,0.12900435424928075,0.18294491220652637,-0.00023881724371582758,0.0006981698278654691
mar,0.3,0.1,4,max,0.09280978618896404,0.09280978618896404,0.05297805293412859,0.07381309441693633,0.11809448013188556,0.11809448013188556,0.07838503286694935,0.18478467868715848,0.12113154453982145,0.18654882800675282,-0.0030370644079358855,-0.0017641493195943436
mar,0.3,0.1,5,max,0.07477701499715264,0.07477701499715264,0.04312631688742893,0.056052163380599394,0.11959841377980418,0.11959841377980418,0.08236688634155044,0.1865674435798501,0.11629612379617216,0.18645768614378383,0.003302289983632023,0.0001097574360662823
mar,0.3,0.1,6,max,0.09934107571518222,0.09934107571518222,0.07617868499738967,0.08488180001538542,0.1914721926766852,0.1914721926766852,0.09495489772964832,0.20305148782050933,0.18828522383815832,0.19929548359016674,0.0031869688385268713,0.0037560042303425856
mar,0.3,0.1,7,max,0.09777674392279492,0.09777674392279492,0.058402602786087374,0.07123828752779691,0.09936250345851749,0.09936250345851749,0.0729974120932457,0.17907972983530773,0.08862133608885425,0.17776653219906347,0.01074116736966324,0.0013131976362442677
mar,0.3,0.1,8,max,0.06894475163264843,0.06894475163264843,0.04431661774410085,0.05358086801209279,0.15731615801003146,0.15731615801003146,0.08783584812433701,0.19467223744545376,0.15731615801003146,0.19542912848759394,0.0,-0.0007568910421401898
mar,0.3,0.1,9,max,0.09130902221147114,0.09130902221147114,0.061321586404795715,0.06956261098520042,0.15923966975968573,0.15923966975968573,0.08338609906969947,0.19189519516093906,0.1574834351267388,0.1921142052354025,0.0017562346329469403,-0.00021901007446345488
mar,0.3,0.2,0,max,0.18848825010400716,0.18848825010400716,0.11544769966984778,0.15270022342912254,0.1537782620824098,0.1537782620824098,0.08070000238924094,0.18593290353691808,0.14463810096836976,0.18659676681789422,0.009140161114040035,-0.0006638632809761458
mar,0.3,0.2,1,max,0.18977877429439693,0.18977877429439693,0.1454739108638033,0.17286576854909808,0.18313708882762592,0.18313708882762592,0.08454440271313292,0.19947762602281466,0.17068012975941366,0.1981439162660375,0.012456959068212259,0.0013337097567771572
mar,0.3,0.2,2,max,0.16795896609662977,0.16795896609662977,0.11239650514747401,0.12939410040820049,0.07849730478006905,0.07555168408826951,0.07849730478006905,0.18204864846878221,0.07757926937825559,0.17981215484592927,0.000918035401813469,0.002236493622852942
mar,0.3,0.2,3,max,0.1890590776913129,0.1890590776913129,0.12018889983008303,0.14700017611275099,0.13506781298943654,0.13506781298943654,0.0772142260256766,0.18427295345576178,0.12900435424928075,0.18294491220652637,0.0060634587401557916,0.0013280412492354121
mar,0.3,0.2,4,max,0.1856175791684379,0.1856175791684379,0.1059831115814964,0.1476157941245957,0.1255613666079245,0.1255613666079245,0.07879908518173914,0.18580818429249205,0.12113154453982145,0.18654882800675282,0.004429822068103051,-0.0007406437142607747
mar,0.3,0.2,5,max,0.14953826008891782,0.14953826008891782,0.08625423995203467,0.11211521987005715,0.12786581586046702,0.12786581586046702,0.08169830531766704,0.1871260340500277,0.11629612379617216,0.18645768614378383,0.011569692064294868,0.0006683479062438713
mar,0.3,0.2,6,max,0.19867101431461737,0.19867101431461737,0.15237748700843823,0.16978216308609181,0.19572016807607656,0.19572016807607656,0.09390480127547171,0.2021903722187719,0.18828522383815832,0.19929548359016674,0.0074349442379182396,0.0028948886286051523
mar,0.3,0.2,7,max,0.1955796651557695,0.1955796651557695,0.11677889163720283,0.14245766680262323,0.10034076985189078,0.10034076985189078,0.07344082164519534,0.17943570255949995,0.08862133608885425,0.17776653219906347,0.011719433763036524,0.0016691703604364838
mar,0.3,0.2,8,max,0.1379573577263522,0.1379573577263522,0.08869049992035861,0.10723373660393062,0.1760010815046157,0.1760010815046157,0.0876415075399839,0.1975529920249626,0.15731615801003146,0.19542912848759394,0.018684923494584227,0.002123863537368653
mar,0.3,0.2,9,max,0.18254119237747976,0.18254119237747976,0.12262702795783571,0.13911719405407574,0.16452815261167436,0.16452815261167436,0.080648369132856,0.19080014478862195,0.1574834351267388,0.1921142052354025,0.00704471748493557,-0.0013140604467805628
mar,0.3,0.3,0,max,0.2826877532529255,0.2826877532529255,0.17316346076945524,0.22904221421745363,0.15158190573437152,0.15158190573437152,0.07803878351475421,0.18372149254866693,0.14463810096836976,0.18659676681789422,0.00694380476600176,-0.0028752742692272903
mar,0.3,0.3,1,max,0.2847251768029617,0.2847251768029617,0.21824446926170804,0.25932415710161544,0.1933686518085495,0.1933686518085495,0.08263327036721797,0.19940162504273048,0.17068012975941366,0.1981439162660375,0.02268852204913585,0.001257708776692984
mar,0.3,0.3,2,max,0.25187367688730267,0.25187367688730267,0.16859745666025897,0.1940859627715626,0.07799199907011455,0.06777003484320554,0.07799199907011455,0.1808100190655067,0.07757926937825559,0.17981215484592927,0.0004127296918589596,0.0009978642195774268
mar,0.3,0.3,3,max,0.28371750969360354,0.28371750969360354,0.18032452533226234,0.22054676237930926,0.1384473546824842,0.1384473546824842,0.07611773479760642,0.18532534934134565,0.12900435424928075,0.18294491220652637,0.009443000433203452,0.00238043713481928
mar,0.3,0.3,4,max,0.27837858633337076,0.27837858633337076,0.15891109582134372,0.22134960321346753,0.13416946165652893,0.13416946165652893,0.07790740191646377,0.18701802034199755,0.12113154453982145,0.18654882800675282,0.013037917116707487,0.00046919233524472803
mar,0.3,0.3,5,max,0.22424853345352389,0.22424853345352389,0.12939150182874354,0.16815969479436832,0.14014147333245702,0.14014147333245702,0.08230401546931727,0.1894456451421891,0.11629612379617216,0.18645768614378383,0.023845349536284866,0.00298795899840526
mar,0.3,0.3,6,max,0.2980009529140526,0.2980009529140526,0.22854742734130645,0.2546589960106798,0.19669429320639864,0.19669429320639864,0.09228125279037876,0.20162573655926783,0.18828522383815832,0.19929548359016674,0.008409069368240318,0.002330252969101082
mar,0.3,0.3,7,max,0.29338258638874415,0.29338258638874415,0.1751840128736259,0.21371235175066644,0.09914934584610868,0.09914934584610868,0.0735354616181206,0.18040676412911755,0.08862133608885425,0.17776653219906347,0.01052800975725443,0.002640231930054082
mar,0.3,0.3,8,max,0.20687268755546456,0.20687268755546456,0.13300601633786152,0.16082161824143934,0.16791048893940813,0.16791048893940813,0.08608926190649008,0.19599936445208246,0.15731615801003146,0.19542912848759394,0.010594330929376672,0.0005702359644885191
mar,0.3,0.3,9,max,0.27382010243598665,0.27382010243598665,0.18396051344637465,0.20867577314845542,0.162957430918596,0.162957430918596,0.08014080333804166,0.18973097069116818,0.1574834351267388,0.1921142052354025,0.0054739957918572,-0.002383234544234336
mnar,0.05,0.0,0,max,3.512364557502201e-05,3.512364557502201e-05,1.333554439161e-05,1.605242959391393e-05,0.15134802840760248,0.15134802840760248,0.0883011786706651,0.18814419230725232,0.15134802840760248,0.18814419230725232,0.0,0.0
mnar,0.05,0.0,1,max,3.1719990138193155e-05,3.1719990138193155e-05,1.806089961171424e-05,1.698990621839002e-05,0.2014523200584582,0.2014523200584582,0.08909969002108363,0.2018568000252925,0.2014523200584582,0.2018568000252925,0.0,0.0
mnar,0.05,0.0,2,max,5.0650697336097894e-05,5.0650697336097894e-05,2.940567037064308e-05,2.9015534424641835e-05,0.10389082462253185,0.10389082462253185,0.07838927920368932,0.1834799048080324,0.10389082462253185,0.1834799048080324,0.0,0.0
mnar,0.05,0.0,3,max,5.527228509444662e-05,5.527228509444662e-05,2.2185932795697195e-05,2.3093322096169022e-05,0.14068279516145155,0.14068279516145155,0.0844693846629135,0.18623086612636702,0.14068279516145155,0.18623086612636702,0.0,0.0
mnar,0.05,0.0,4,max,4.535689266904619e-05,4.535689266904619e-05,2.4092350874732083e-05,1.589067880877282e-05,0.12893667216190097,0.12893667216190097,0.07905287226934425,0.1886454167784823,0.12893667216190097,0.1886454167784823,0.0,0.0
mnar,0.05,0.0,5,max,5.0748266961282706e-05,5.0748266961282706e-05,3.057482755348499e-05,3.2347679845900916e-05,0.16141385253597057,0.16141385253597057,0.08080862163278818,0.19022865212942233,0.16141385253597057,0.19022865212942233,0.0,0.0
mnar,0.05,0.0,6,max,5.697571535272228e-05,5.697571535272228e-05,2.5628586699465854e-05,2.7684739206677204e-05,0.22554682645829172,0.22554682645829172,0.09032515412640499,0.20091225697432888,0.22554682645829172,0.20091225697432888,0.0,0.0
mnar,0.05,0.0,7,max,4.601523000278239e-05,4.601523000278239e-05,2.7563596404281064e-05,2.2219642893026987e-05,0.16267737254304093,0.16267737254304093,0.08282091968977544,0.19222806310365814,0.16267737254304093,0.19222806310365814,0.0,0.0
mnar,0.05,0.0,8,max,4.3734498373040886e-05,4.3734498373040886e-05,2.143946116913622e-05,2.4956769509074804e-05,0.18188728073321592,0.18188728073321592,0.0923954147326419,0.1981471352826109,0.18188728073321592,0.1981471352826109,0.0,0.0
mnar,0.05,0.0,9,max,3.0932151078275766e-05,3.0932151078275766e-05,1.9798398908125667e-05,1.868073584301096e-05,0.21521888139789452,0.21521888139789452,0.08802786030880133,0.2003663665710133,0.21521888139789452,0.2003663665710133,0.0,0.0
mnar,0.05,0.05,0,max,0.04713876971155008,0.04713876971155008,0.028850570712790437,0.03818166446153659,0.17334164316460848,0.17334164316460848,0.080016566479983,0.18925014223721165,0.15134802840760248,0.18814419230725232,0.021993614757006008,0.0011059499299593267
mnar,0.05,0.05,1,max,0.04747954160842833,0.04747954160842833,0.03637122474726219,0.04321329127075578,0.21805698564010578,0.21805698564010578,0.08540451773967467,0.20622886940576468,0.2014523200584582,0.2018568000252925,0.016604665581647582,0.004372069380472188
mnar,0.05,0.05,2,max,0.041986031622721146,0.041986031622721146,0.028117401113175587,0.03236812887838293,0.13786295005807203,0.13786295005807203,0.07557539695860481,0.18596786100296642,0.10389082462253185,0.1834799048080324,0.03397212543554018,0.0024879561949340268
mnar,0.05,0.05,3,max,0.04724586584827441,0.04724586584827441,0.030057548868968213,0.03674881589133018,0.17078209870372224,0.17078209870372224,0.08316660697805756,0.192546467308705,0.14068279516145155,0.18623086612636702,0.030099303542270694,0.006315601182337982
mnar,0.05,0.05,4,max,0.046340000018384855,0.046340000018384855,0.026483376764822042,0.03688791043152799,0.14974134500596892,0.14974134500596892,0.07535898193685112,0.18881098058574391,0.12893667216190097,0.1886454167784823,0.02080467284406795,0.00016556380726162612
mnar,0.05,0.05,5,max,0.03738253791900657,0.03738253791900657,0.021560580898739037,0.02802205196778866,0.18586307607411162,0.18586307607411162,0.08064933523584648,0.19336068007835538,0.16141385253597057,0.19022865212942233,0.02444922353814105,0.0031320279489330527
mnar,0.05,0.05,6,max,0.049618722688708164,0.049618722688708164,0.038086427610521,0.04243320891704934,0.2301515422770306,0.2301515422770306,0.08963494797698099,0.20355525967545912,0.22554682645829172,0.20091225697432888,0.0046047158187388915,0.0026430027011302426
mnar,0.05,0.05,7,max,0.048897097731457353,0.048897097731457353,0.029198763815237123,0.03561125217948665,0.16036228324270607,0.16036228324270607,0.07511110570697277,0.1886155094798153,0.16267737254304093,0.19222806310365814,-0.0023150893003348605,-0.003612553623842829
mnar,0.05,0.05,8,max,0.03453459849364006,0.03453459849364006,0.022190119917172957,0.02682790573630116,0.18697752567193993,0.18697752567193993,0.09009433605705469,0.2001537639879939,0.18188728073321592,0.1981471352826109,0.005090244938724009,0.0020066287053829845
mnar,0.05,0.05,9,max,0.04561198509243429,0.04561198509243429,0.030653720718664568,0.03476205835503717,0.21435065355799493,0.21435065355799493,0.08242616855811537,0.19576068593856558,0.21521888139789452,0.2003663665710133,-0.0008682278398995935,-0.004605680632447734
mnar,0.05,0.1,0,max,0.0941893619113165,0.0941893619113165,0.05773276963917019,0.07634725485746863,0.17121322883328532,0.17121322883328532,0.07645248090383047,0.1863743790963168,0.15134802840760248,0.18814419230725232,0.01986520042568285,-0.001769813210935528
mnar,0.05,0.1,1,max,0.09490402416447433,0.09490402416447433,0.07272727272727272,0.08641971247299977,0.22268630772467085,0.22268630772467085,0.0838440760698175,0.20449075144394452,0.2014523200584582,0.2018568000252925,0.02123398766621265,0.002633951418652025
mnar,0.05,0.1,2,max,0.08394338701805759,0.08394338701805759,0.056203025866276235,0.06469598348621335,0.13885017421602786,0.13885017421602786,0.07491001441176859,0.18530440108797863,0.10389082462253185,0.1834799048080324,0.034959349593496,0.0018244962799462416
mnar,0.05,0.1,3,max,0.09459980713596915,0.09459980713596915,0.06009643201542912,0.07351975618421362,0.18349772845924,0.18349772845924,0.07679779958926367,0.19141549072905417,0.14068279516145155,0.18623086612636702,0.04281493329778846,0.005184624602687149
mnar,0.05,0.1,4,max,0.09279252990954187,0.09279252990954187,0.05299095418733586,0.07379272401465943,0.17617531692342675,0.17617531692342675,0.07691955951487756,0.19212413785660887,0.12893667216190097,0.1886454167784823,0.04723864476152578,0.0034787210781265787
mnar,0.05,0.1,5,max,0.07471432757105186,0.07471432757105186,0.043129211837093465,0.05603671879755016,0.19859380765578782,0.19859380765578782,0.07947040497684202,0.19546567794330721,0.16141385253597057,0.19022865212942233,0.037179955119817254,0.005237025813884882
mnar,0.05,0.1,6,max,0.09935584618387663,0.09935584618387663,0.07618582861604528,0.08490665873671153,0.23643728213823095,0.23643728213823095,0.08605014154710339,0.20357152946525492,0.22554682645829172,0.20091225697432888,0.010890455679939237,0.00265927249092604
mnar,0.05,0.1,7,max,0.09779855834794467,0.09779855834794467,0.05840639002532631,0.07123763397300908,0.17745724142993463,0.17745724142993463,0.07169170471517826,0.1898953755963167,0.16267737254304093,0.19222806310365814,0.014779868886893699,-0.0023326875073414466
mnar,0.05,0.1,8,max,0.06896887159533074,0.06896887159533074,0.04433852140077821,0.05361552698210527,0.19665450893620773,0.19665450893620773,0.08573614075687815,0.19958352802350537,0.18188728073321592,0.1981471352826109,0.014767228202991811,0.0014363927408944654
mnar,0.05,0.1,9,max,0.0912280701754386,0.0912280701754386,0.06130604288499025,0.06953860981724758,0.21536483643146764,0.21536483643146764,0.07628403389995617,0.19331922977588872,0.21521888139789452,0.2003663665710133,0.00014595503357311967,-0.007047136795124587
mnar,0.05,0.2,0,max,0.14138236161636025,0.14138236161636025,0.08659915445875528,0.11453317212987614,0.17008107965090863,0.17008107965090863,0.07652262449721009,0.18637462353215062,0.15134802840760248,0.18814419230725232,0.018733051243306154,-0.0017695687751017042
mnar,0.05,0.2,1,max,0.14235603624671148,0.14235603624671148,0.1091298840494982,0.12965869071978398,0.23256773064957204,0.23256773064957204,0.08486292477078541,0.20652143736452214,0.2014523200584582,0.2018568000252925,0.031115410591113835,0.004664637339229644
